Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
Atualizado ,2023-04-19 10:35:10,DOL1!,1,Servente,551,/u/Servente/,Viés de alta,DOL 1 Minuto: Pivô de Alta + Trap no Fundo,"


                            Trade closed: target reached:                        

                            Só foi buscar esse alvo depois que rompeu o último canal de baixa e a última perna de baixa. 










                            Comment:                        

                            Esse sinal, dessa alta, foi parecido com este, onde, se há algum alvo de alta a ser buscado, o sinal parte do rompimento da última perna de baixa. 







 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
No gráfico de 1 minuto, o DOL rompeu um pivô de alta, retraiu 200% (em um trap) e agora poderá voltar a subir para buscar o alvo do pivô de alta. 






",1.0
,2023-04-19 10:20:27,IND1!,4,Rafael_Lagosta,91,/u/Rafael_Lagosta/,,"O MUNDO DE LAGOSTA -INDJ2023 ""CANAL SEGURANDO O PIVOT"""," O mercado vai trabalhando em região de suporte em 106690, só na perda deste ganhamos o verdadeiro peso para empurrar a bagaça rumo ao 105560 e 104660, ponto que chama atenção por ter sido o que tinha chave que liberou o ""pivot' que estamos vivenciando nesse momento.  

Os indicadores do diário seguem apontando para o lado da compra, acima do 107.750 volta a  ganhar força no intraday e vamos novamente testar a região do 109.270 ( topo do canal de baixa do diário e semanal que vem segurando a alegria da galera) ponto que rompido anula o atual padrão de topo liberando assim a busca pelo 112.120, objetivo final deste movimento de alta que estamos vivenciando. 

Resumo rápido, simples e bem reto sobre o que acontece no índice nacional.. sem muito rodeio e pra quem realmente faz o game. 

aqui é assim! 

Um grande beijo do Lagosta!!! nan",
,2023-04-19 10:07:31,MNQM2023,7,ferrack,45,/u/ferrack/,,Estudos NASDAQ (19/04/2023),Estudos para as operações que ocorrerão no dia 19/04/2023 no ativo NASDAQ nan,
Atualizado ,2023-04-19 10:04:28,BTCUSD,4,Servente,551,/u/Servente/,Viés de baixa,"BTCUSD 5M: Projeção de, Super, Pavio Gain 9x2 Loss","


                            Comment:                        

                            Uma projeção secundária de pavio rompeu para cima e já chegou em seu alvo. Isso não quer dizer nada, somente que, em casos assim, a projeção de alta, no meio de um movimento não completo de projeção de baixa, também funciona. 










                            Comment:                        











                            Comment:                        

                            Agora rompeu uma terceira projeção da sequência de fibonacci, segunda para baixo. 










                            Comment:                        

                            Não vi, mas havia uma projeção de alta anterior a projeção secundária de baixa. Isso não importa muito, pois sempre volta para buscar esses alvos, mas a alta pode ser forte e gerar stops antes de voltar a cair. 










                            Comment:                        

                            Rompeu outra projeção de baixa, mas pode não cair pois ainda não confirmou o ponto de retorno, topo. 










                            Comment:                        

                            Ainda não deu o sinal para buscar os alvos dessas projeções de baixa. 










                            Comment:                        

                            Agora deverá cair para buscar, pelo menos o alvo secundário, mais acima. 










                            Comment:                        

                            Já chegou no alvo da projeção secundária, mas ainda falta o alvo principal na linha vermelha -4. 










                            Trade closed: stop reached:                        

                            Chegou no alvo da projeção secundária, mas a projeção principal, de baixa, estopou. 
Gain 9x3 Loss 







 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
Rompeu a linha branca -2 da projeção da sequência de Fibonacci do pavio do candle negativo do topo formado. Deverá chegar na linha vermelha -4. 






",-1.0
Atualizado ,2023-04-19 09:58:41,DOL1!,2,Servente,551,/u/Servente/,Viés de alta,DOL 5M: Projeção do Pavio 05/04/23,"


                            Comment:                        

                            Ao romper a linha azul do topo do candle base do ponto de retorno clássico, formou o fundo C um pouco abaixo daquele martelo de ontem, agora, seria uma boa romper essa linha branca 1 dessa nova projeção de alta, isso daria a oportunidade de uma parcial no alvo da segunda projeção e alvo final lá em cima no alvo da primeira projeção. 










                            Comment:                        

                            Não ocorreu o stop, pois não rompeu o fundo C. 
A segunda projeção da imagem acima não rompeu e agora formou uma nova projeção que poderá romper no mesmo esquema da descrição da imagem acima, com parcial e alvo final. 










                            Trade closed: stop reached:                        

                            Ficou um 2,50/1, mas estopou, rompeu o fundo do sinal. 










                            Comment:                        

                            Não vou insistir, pra mim já deu por hoje, mas posso continuar o estudo. 
Acredito que, se chegar até esse alvo, poderá ter algo haver com o rompimento de qualquer topo em ponto de retorno de fechamento ou clássico, o sinal poderá ser esse, porquê em toda essa queda foi deixado dois sinais diferentes e nenhum deles foi efetivo, gerando o stop dos dois. Então, talvez a retomada da alta seja dada por um rompimento de topo qualquer. 
Repito, digo tudo isso visando aprender com isso, não vou insistir na alta. 










                            Trade closed: stop reached:                        

                            Não chegou ao alvo, depois do rompimento, lá atrás, formou um topo e essa nova alta chegou no mesmo patamar daquele topo, uma resistência muito resistente. 







 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
Essa poderá ser a direção inicial do dia 05/04/23, uma alta para cumprir um alvo de projeção de pavio que foi deixado para trás sem ser atingido. 
Se violar o topo do martelo, formando fundo, o DOL poderá abrir compra até o alvo com o stop no ROMPIMENTO do fundo do martelo. Mas o dia 05/04/23 poderá abrir com gap de baixa e quando formar o fundo poderá subir da mesma forma, mas aí mudará os parâmetros de stop e formação de fundo para outro patamar mais baixo. 






",1.0
Atualizado ,2023-04-19 09:50:23,BTCUSD,3,Servente,551,/u/Servente/,Viés de baixa,BTCUSD 5M: Pode Cair 4%,"


                            Trade closed: target reached:                        








 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
Se eu estiver certo, o BTCUSD poderá cair 4%. 
Rompeu a linha branca -1, não chegou em seu alvo (linha vermelha -4), retraiu mais de 100% e agora poderá cair até a linha vermelha -4. 






",-1.0
,2023-04-19 09:40:02,NZDCHF,1,fsbcmarketsglobal,6,/u/fsbcmarketsglobal/,,NZDCHF analise utilizando padrão harmônico ,Formação de padrão harmônico no NZDCHF ... podemos combinar utilizando as zonas de extensão da Fibonacci  nan,
,2023-04-19 08:53:30,BTCUSDT,12,MarceloTorres,3160,/u/MarceloTorres/,,"FOCO NOS ÍNDICES: 99% confluência dos índices, pesságio d queda?","Fala Trader! Segue a minha opinião em mais um gráfico atualizado para hoje. Não esqueça de deixar o seu LIKE nessa análise se achá-la útil. 

Só aqui você tem mais detalhes, com análises completas e  exclusivas.  
 nan",
Atualizado ,2023-04-19 08:22:19,BTCUSDT.P,17,mjorge822,54,/u/mjorge822/,Viés de alta,"Panorama SP500, NASDAQ, BTC e USDT.D","


                            Comment:                        

                            NASDAQ, SP e BTC iniciaram a correção nos tempos gráficos de 4h após 2 semanas sem realizar estes movimentos. 
Dominância do BTC em alta, então cuidado com altcoins, CHZ está boa para ficar de olho, as demais grande maioria mais fracas.

                        

 

                        Bom, segue um panorama dos mercados o que vejo, aguardo e espero. 
 - NASDAQ - Tendência de alta, acumulando tempos gráficos para continuar subindo, onda 3 do semanal com alvo no engolfo da última pernada de baixa. 
 - NASDAQ - Espaço para corrigir até o 4h de maneira saudável. 

- SP500 - Tendência de Alta em quase todos os tempos gráficos, prestes a  ganhar a tendência do 4h o que levará o preços lá pra cima. 
 - Oportunidades em correçoes de tempos gráficos com o15, e 1h. 

BTC - Tentando ganhar a tendência de alta na regra de coloração do 4h, está em uma onda 3 com alvo na região dos 35k, ganhando essa tendência do diário podemos ver o preço atingir estes níveis. 

Até correção do diário está bem saudável, aguardando 4horas em SV para buscar essa base de preço, corrigimos o 4h com 1h em sobrevenda, e estamos agora  buscando testar a retração 21,4% de Fibo. 

USDT.D - Somente uma visão que no diário todas as vezes que tivemos uma tendência de baixa, ou distribuição, é sinal de capital migrando de stable para BTC, este cenário aconteceu 3x e está se repetindo agora, o que nos deixa otimista com os mercados. 

Muito obrigado, qualquer dúvida sugestão estamos juntos. 

Abraços. 

MJ
                    
",1.0
Atualizado ,2023-04-19 08:18:50,DXY,1,mjorge822,54,/u/mjorge822/,Viés de baixa,DXY  - De olho para possíveis oportunidades nos outros mercados.,"


                            Comment:                        

                            DXY - Segue a retração do diário para testar o nível de 38,2%, como resitência, isto abriu espaço para correção dos mercados + dados da inflação da Inglaterra nesta madrugada. Ainda com alerta e olhando esta movimentação.

                        

 

                        DXY - Correção Semanal em andamento em busca de uma base de preço acima dos 97. 
 - De olho na retração do gráfico diário, qualquer coisa abaixo de 38,2% de retração de Fibo, nos dá maior probabilidade de prosseguirmos atrás dos 97 até concluirmos a correção semanal. 
Lembrando é um gráfico grande, leva dias, estou acompanhando esta correção há semanas iniciou em 15 de março,  mas enquanto ele não atinge o próximo nível de 38,2% me dá espaço para correção dos outros mercados, durante essa mini alta da ""retração"". 
Qualquer dúvida sugestão é em vinda
                    
",-1.0
,2023-04-19 05:42:53,EURCAD,1,YYanPC,110,/u/YYanPC/,,DIVERGÊNCIA DE BAIXA DO IFR,"Enquanto no gráfico semanal (gráfico abaixo) podemos visualizar o padrão gráfico “Pires”, na qual a sua linha de breakout foi rompida nas últimas semanas, tendo como projeção o alvo 1,64158, temos no gráfico diário o padrão gráfico “Topo Duplo” que se encaixou à um canal de alta bem acima das Linhas de Tendência de alta primária e secundária. 

A projeção deste padrão gráfico tem como alvo em 1,50565, tendo a região dos 1,46460 como importante zona de suporte. 

Importante destacar que o price action a partir do dia 13/03/2023 aparentou formar o padrão gráfico “Ombro-Cabeça-Ombro”, o que não é descartado que aconteça. Por isso é importante fixar o stop-loss nas mínimas dos últimos dias (1,46238), caso esteja comprado. Por esse mesmo motivo em função do movimento divergente do IFR que se encontra em tendência de baixa, mesmo o price action estando em tendência de alta. 

De qualquer forma, se o price action entrar em tendência de baixa, romperá a linha inferior do canal de alta. Importante ficar atento à isso. 

GRÁFICO SEMANAL: 






 nan",
Atualizado ,2023-04-18 23:09:10,XRDUSD,8,RadycalCrypto,14,/u/RadycalCrypto/,Viés de alta,RADIX,"


                            Comment:                        

                            Alcançamos o Take Profit com 100% de retorno em $RDXUSDT. É importante mencionar que não houve Stop acionado, embora nossa ferramenta de previsão tenha capturado a data de 4 de fevereiro e o Stop acionado em 10 de março - ambos antes da publicação desta ideia em 12 de abril; Data de entrada em 0,057. Pedimos desculpas por qualquer interpretação equivocada que isso possa ter causado. Continuamos em busca de retornos lucrativos e de risco controlado. Agradecemos seu apoio!

                        

 

                        Radix é projetada para permitir uma ampla gama de aplicações descentralizadas, abordando problemas de escalabilidade e interoperabilidade encontrados em outras blockchains. A tecnologia da Radix utiliza uma estrutura de árvore para armazenar dados, é projetada para ser escalável e eficiente, e é compatível com diferentes linguagens de programação. O protocolo Consenso Cerberus da Radix utiliza um algoritmo de consenso de prova de participação e permite validação descentralizada de transações na rede. A governança da rede é baseada na participação da comunidade, permitindo que os usuários votem em propostas de mudança na rede e validadores sejam selecionados aleatoriamente. A Radix visa permitir a criação de uma ampla gama de aplicações descentralizadas, desde finanças até jogos e votações eletrônicas. 

O volume de negociação aumentou significativamente nos últimos 14 dias, passando de 800 mil para 7 milhões. Isso cria uma oportunidade de investimento com uma relação risco-retorno potencialmente atraente, 36% (L) / 100%(T) 

É importante observar que existe uma resistência clara em R1, mas também um suporte bem definido em S1. Para aqueles que estão dispostos a manter suas posições por um período prolongado (HODL), a vantagem pode ser grande, e buscar R2 






XRDUSDT


ENTRADA: 0.057  
SUPORTE E RESISTÊNCIA : 

R1 0.099 
R2 0.12 
------------- 
S1 0.0348   

",1.0
,2023-04-18 17:28:38,SANB11,3,reinaldoft,10,/u/reinaldoft/,Viés de alta,SANB11 - Santander,"Após o rompimento da LTB (marcado com uma elipse rosa),  o preço fica acima dos R$ 26,00 (suporte forte para SANB11), provavelmente haverá uma lateralização e após esta, irá buscar os R$ 30,00 (onde existe uma resistência considerável para este papel). Vamos esperar que AMER3 não venha com mais notícias ruins que possam abalar o SANB11. nan",1.0
Atualizado ,2023-04-18 17:02:05,SEQL3,25,MacD_Bollinger,646,/u/MacD_Bollinger/,,"Temos um ""case""?","


                            Comment:                        

                            Olá, pessoal! 
Corrigindo o destino do pivô semanal: 2,12 - 2,36 e 2,50 -  
Acho que o TV bugou, pois toda vez que coloco R$ e o valor, ele coloca um símbolo nn meu preço! Que coisa, não! 

Veja 2,12  
R$ 
R$
			

2

		,12 
R$$ 2,12 

KKK

                        

 

                        -Fundada em 2010 por Armando Marchesan Neto, SEQL3, está entre as maiores empresas de logística de varejo do Brasil. 

-No ano de 2020, após a pandemia, a empresa fez seu IPO e captou cerca de 1BI. Com os recursos adquiridos ela pôde fazer investimentos em sua estrutura e, principalmente, na área tecnológica, possibilitando a expansão de suas operações e aquisição de novos ativos. 

-À época, sua precificação ficou em R$$ 12,40. Ao considerarmos o preço de lançamento, o ativo encolheu cerca de 87%, porém, para quem comprou em níveis acima do IPO, pode estar amargando mais de 95% de prejuízo. 

-Com todo “prejuízo” de pós IPO, considero que o pior para a empresa possa estar passando, visto que a companhia demonstrou certa resiliência e está fazendo aquisições pontuais, apresentando crescimento “saudável” em algumas áreas, porém, com seguidos trimestres de prejuízos, ascende-se uma luz vermelha na cabeça de todo investidor. É fato! 

-Acredito que a empresa precisa melhorar suas estratégias e focar em maiores rentabilidades e, ""talvez"", parte de todos os prejuízos sucessivos que a empresa vem demostrando, seja sua “estratégia” de alavancagem, para que em um futuro próximo, nos apresente lucros condizentes com seu negócio. 

$ Vamos de gráfico $ 

-Gráfico Mensal. Queda vertiginosa. Sem comentários. 






-Gráfico Semanal: Está querendo demonstrar força contrária as quedas. Isso não quer dizer que o ativo não buscará valores mais baixos, como a região de R$ 1,26, visto, que temos uma grande acumulação no semanal, e essa acumulação projeta quedas até a região mencionada. O que poderá segurar as quedas é a redução da taxa SELIC, o que diminuiria os custos da companhia no curto/médio prazo. Temos a tentativa de formação de pivô de alta com os preços trabalhando acima de R$$ 1,89 e não perdendo a faixa de R$$ 1,70. Destinos: R$$ 1,12, R$$ 1,36 e R$$ 1,50.  






-Pivô do semanal! 






-Gráfico diário: Tem a possibilidade de formação de um pivô de baixa com os preços trabalhando abaixo da faixa de R$$ 1,70 com destinos em: R$ 1,47, R$ 1,26 e R$ 1,12. 






-Será que o ativo buscará a região de R$$ 1,22 como preço justo? Ou começaremos uma reação e veremos os preços testando a região de R$$ 1,12? 

-Agora faço uma pergunta. SQLE3 é uma empresa que valeria a pena investir para o longo prazo? Temos um “case” a se pensar? Diga para mim nos comentários! 

-Faça vossas análises e bons negócios. 
-Seja Consciente, Se Comprar, Use Stop! 
-Veja abaixo outras análises gráficas!
                    
",
,2023-04-18 16:42:46,DOTUSDT,1,CastroviejoElegante,48,/u/CastroviejoElegante/,Viés de alta,Temporada de comprar bolhas da inovação,"Moedas alternativas não importa qual querem correr, quanto pior melhor, TOTAL 3 vai ser o primeiro a despencar quando o mercado ver que ninguem quem pagar caro em sua moeda predileta qual você carregou até o pico do Everest e disse para a família toda comprar. nan",1.0
,2023-04-18 16:25:03,DXY,2,CastroviejoElegante,48,/u/CastroviejoElegante/,Viés de baixa,DXY em mirror ,"RESPOSTANDO, O GRÁFICO ESTAVA COM INDICADORES ECÔNOMICOS ESCONDIDOS. 
Vou publicar em seguida o BTC que está com os mesmos fractais. 
Se cair é para subir, se subir é para cair. Hoje eu vi diversos ""analistas"" dizendo 120k, nem quando estavamos a 70 diziam 120, está mais claro do que nunca o desespero dos atuantes em reverter o respeitável público de que as coisas estão bem é que sua posição urso está errada, ""você como trader tem que ser flexivel e aceitar quando erra e você está errado em ser pessimista, olhe para o gráfico!"" correto, chart maravilhoso, mas Jobless claim subindo, layoffs subindo, inflação core não se mexe e o juros já esta em 5%, bancos resultados na expectativa alguns até a cima isso é positivo? não para mim, só mostra que o FED agiu bem e parabéns aos envolvidos agora podem apertar ainda mais as condições financeiras. 

Se você vai la na CME ver os interest rates você sabe que o mercado está precificando cortes como algo positivo, você que está lendo meus devaneios saiba que cortes não virão como uma resposta positiva e sim como um sinal de fumaça para um incêndio muito grande escondido no porão. 

Se você está otimista no médio longo, respeitando down 6 a 12 meses, não estamos falando de cinco anos, não torça por cortes e sim por uma inflação cedendo com o mercado de trabalho ainda forte e uma economia resiliente e darwinista que conseguiu evoluir e se adaptar a um novo cenário. 
Você urso, respeitando o mesmo intervalo de tempo, os ventos estão ao seu favor, quem não está é o gráfico e pode ter certeza que pioras economicas não estão precificadas. nan",-1.0
,2023-04-18 16:22:44,BTCUSDT,1,CastroviejoElegante,48,/u/CastroviejoElegante/,Viés de baixa,Complemento dos pontos citados em DXY mirror,"Se cair é para subir, se subir é para cair. 
A questão que eu levando é, aonde os mercados eficientes vão estar se subirmos primeiro e depois cairmos? um topo em 35 dificilmente será rompido logo um tendencia violenta de baixa pode se instaurar e o gráfico bonito e o sonho dos 120k dos ""analistas"" vai por terra. 

Espero mais uma puxada com estes earnings não longe das expectativas, coisa rápida mostrando força, vamos criar a crença do under 20 nunca mais. 

Se descermos primeiro oportunidade de compra, se subirmos oportunidade de venda. 
O primeiro movimento será o combustível do próximo. nan",-1.0
,2023-04-18 10:20:49,DI1F2031,3,Rafael_Lagosta,91,/u/Rafael_Lagosta/,,"O MUNDO DE LAGOSTA - DI1F2031 ""AT THIS MOMENTO""","O título é uma brincadeira com a impossibilidade de escrever o titulo correto sem levar uma chamada em amarelo! 

Enfim... 

Vamos que vamos que a Taxa de juros para 203 cumpriu seu movimento e agora temos no vídeo algumas possibilidades para o futuro. 

Assim como  a saudosa ""Mãe Dina"" fazia.. eu me arrisquei tentando prever o futuro!!! 

Um grande beijo do Lagosta!!! nan",
,2023-04-18 10:01:11,EURGBP,6,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal EUR/GBP 4h - 17/04/23,"Bom dia Pessoal, segue em anexo o Panorama Semanal do EUR/GBP  no gráfico de 4 horas, encontra-se em uma tendência de alta e acabou de romper o CHOC, o que pode indicar uma continuação da tendência de alta. Porém, para confirmar uma entrada no mercado, é importante aguardar a retração do preço para o order block de entrada de compra. 

Ao aguardar a retração, é possível diminuir o risco da operação e aumentar a probabilidade de ganho. É importante ressaltar que outros indicadores e informações devem ser levados em consideração, como a análise fundamentalista, antes de tomar uma decisão de investimento. 


Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:57:51,XAUUSD,3,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal XAU/USD 4h - 17/04/23,"Bom dia Pessoal, segue o Panorama Semanal do XAU/USD do gráfico de 4 horas, está atualmente no order block de entrada de compra, é possível considerar a possibilidade de entrada no mercado com um risco pequeno para um possível ganho grande. No entanto, deve-se levar em conta a possibilidade de que o preço possa descer um pouco mais antes de seguir em direção à tendência de alta. 

Para confirmar a entrada no mercado, é recomendado aguardar o rompimento do nível de resistência e/ou uma confirmação do indicador de tendência. É importante ressaltar que a análise gráfica é apenas uma ferramenta de auxílio na tomada de decisões e que outras informações, como a análise fundamentalista, também devem ser consideradas. 

Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:53:42,USDJPY,3,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal USD/JPY 4h - 17/04/23,"Bom dia Pessoal segue o Panorama Semanal do par USD/JPY em um intervalo de tempo de 4 horas, podemos observar que o par está em uma tendência de alta, mas acabou de romper um ""BOS"" (breakout of structure) de alta, o que indica um possível impulso de alta no futuro próximo. 

Nesse caso, a estratégia sugerida seria esperar uma retração do preço para entrar no mercado. É importante identificar um ""order block"" como área de suporte para encontrar um ponto de entrada de baixo risco para comprar o par. Esse order block é uma área onde o preço rejeitou anteriormente e pode ser usado como um ponto de entrada para comprar novamente, uma vez que os traders que compraram antes estão no lucro e podem comprar novamente se os preços voltarem a cair. 

Quando o preço atingir esse order block de entrada para uma compra, pode valer a pena considerar entrar em uma posição de compra, uma vez que o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante lembrar que a análise técnica é apenas uma parte da equação e outros fatores, como notícias econômicas e eventos políticos, também podem afetar o movimento do mercado. 

O USD/JPY é um par bastante influenciado pelas decisões do Banco do Japão e do Federal Reserve, bem como pelos dados econômicos dos EUA e do Japão. Portanto, é importante ficar atento a esses fatores ao considerar entrar em uma posição no par. 

Além disso, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de compra. Isso pode ser feito colocando uma ordem de stop loss abaixo do último order block ou abaixo de um suporte significativo no gráfico. 

Em resumo, o trader pode considerar entrar em uma posição de compra no USD/JPY quando o preço chegar ao order block de entrada para uma compra, uma vez que a tendência é de alta e o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante ficar atento a fatores externos que podem afetar o movimento do mercado e ter uma estratégia de gerenciamento de risco sólida. 

Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:49:54,GBPUSD,3,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal GBP/USD 4h - 17/04/23,"Bom dia Pessoal segue o Panorama Semanal do par GBP/USD em um intervalo de tempo de 4 horas, podemos observar que o par está em uma tendência de alta, mas ainda não chegou ao ""order block"" de entrada para uma compra. Esse order block é uma área de suporte que pode ser usada como um ponto de entrada de baixo risco para comprar o par, uma vez que os traders que compraram antes estão no lucro e podem comprar novamente se os preços voltarem a cair. 

Nesse caso, quando o preço chegar ao order block de entrada para uma compra, pode valer a pena considerar entrar em uma posição de compra, uma vez que o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante lembrar que a análise técnica é apenas uma parte da equação e outros fatores, como notícias econômicas e eventos políticos, também podem afetar o movimento do mercado. 

O GBP/USD é um par bastante volátil e muitas vezes é influenciado por notícias econômicas e políticas do Reino Unido e dos EUA, como taxas de juros, dados de emprego e decisões do Banco da Inglaterra e do Federal Reserve. Portanto, é importante ficar atento a esses fatores ao considerar entrar em uma posição no par. 

Além disso, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de compra. Isso pode ser feito colocando uma ordem de stop loss abaixo do último order block ou abaixo de um suporte significativo no gráfico. 

Em resumo, o trader pode considerar entrar em uma posição de compra no GBP/USD quando o preço chegar ao order block de entrada para uma compra, uma vez que a tendência é de alta e o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante ficar atento a fatores externos que podem afetar o movimento do mercado e ter uma estratégia de gerenciamento de risco sólida. 

Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:43:45,EURUSD,7,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal EUR/USD 4h - 17/04/23,"Bom dia Pessoal segue o Panorama semanal do par EUR/USD em um intervalo de tempo de 4 horas, podemos observar que o par está em uma tendência de alta, mas ainda não chegou ao ""order block"" de entrada para uma compra. Esse order block é uma área de suporte que pode ser usada como um ponto de entrada de baixo risco para comprar o par, uma vez que os traders que compraram antes estão no lucro e podem comprar novamente se os preços voltarem a cair. 

Nesse caso, quando o preço chegar ao order block de entrada para uma compra, pode valer a pena considerar entrar em uma posição de compra, uma vez que o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante lembrar que a análise técnica é apenas uma parte da equação e outros fatores, como notícias econômicas e eventos políticos, também podem afetar o movimento do mercado. 

Por isso, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de compra. Isso pode ser feito colocando uma ordem de stop loss abaixo do último order block ou abaixo de um suporte significativo no gráfico. 

Em resumo, o trader pode considerar entrar em uma posição de compra no EUR/USD quando o preço chegar ao order block de entrada para uma compra, uma vez que a tendência é de alta e o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de compra. 


Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:38:48,DXY,2,HiagoTurano,80,/u/HiagoTurano/,,Panorama Semanal DXY 4h - 17/04/23,"Bom dia Pessoal Segue o Panorama Semanal do Índice DXY em um intervalo de tempo de 4 horas, podemos observar que o par está em uma tendência de baixa e já chegou ao ""order block"" de entrada para uma venda. Esse order block é uma área de resistência que pode ser usada como um ponto de entrada de baixo risco para vender o par, uma vez que os traders que venderam antes estão no lucro e podem vender novamente se os preços voltarem a subir. 

Nesse caso, vale a pena considerar entrar em uma posição de venda, uma vez que o risco é relativamente pequeno em comparação com o potencial de ganho. No entanto, é importante lembrar que a análise técnica é apenas uma parte da equação e outros fatores, como notícias econômicas e eventos políticos, também podem afetar o movimento do mercado. 

Por isso, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de venda. Isso pode ser feito colocando uma ordem de stop loss acima do último order block ou acima de uma resistência significativa no gráfico. 

Em resumo, o trader pode considerar entrar em uma posição de venda no DXY, uma vez que a tendência é de baixa e já chegou ao order block de entrada para uma venda. No entanto, é importante ter uma estratégia de gerenciamento de risco sólida e estar preparado para sair da posição com perdas mínimas, caso o mercado comece a se mover contra a posição de venda. 

Lembrando que sempre se baseamos no DXY para operar outros pares de moedas. 
Vou atualizando Vocês. 

Ótima semana a todos! nan",
,2023-04-18 09:06:45,BBDC4,7,RicardoTominaga,324,/u/RicardoTominaga/,,BBDC4 x BBAS3,"L&S: o ratio entre os dois ativos vem desenvolvendo tendência de baixa e se encontra num segundo teste a uma zona de suporte, a 0,32. Daí para baixo pode buscar 0,29 ou 0,21. Entretanto, caso confirme o fundo duplo uma visita ao nível de resistência no 0,39 / 0,41 fica mais provável no curto prazo. nan",
,2023-04-18 08:58:55,ITUB4,6,RicardoTominaga,324,/u/RicardoTominaga/,,ITUB4 x BBAS3,"L&S - o ratio entre os ativos vem em tendência de baixa neste timeframe diário e acabou de romper o suporte no 0,62, sendo o próximo ponto importante no 0,53. nan",
,2023-04-18 08:39:08,CRFB3,2,bomfimpierre,10,/u/bomfimpierre/,Viés de baixa,"CRFB3 - Terceiro Alvo 🎯 em 10,91 (19,66%)","CRFB3 - Terceiro Alvo 🎯 em 10,91 (19,66%) 

Entrada: 13,58 
Stop: 15,23 
Alvos: 12,56 🎯 / 11,93 🎯 / 10,91 🎯 / 10,28 

Motivo da operação: Ativou pivô de baixa em 13,58. nan",-1.0
,2023-04-18 08:25:50,BTCUSD,61,MarceloTorres,3160,/u/MarceloTorres/,,BITCOIN HALVING 4.0: você sabe onde estamos p/ o próximo halving,"Fala Trader! Segue a minha opinião em mais um gráfico atualizado para hoje. Não esqueça de deixar o seu LIKE nessa análise se achá-la útil. 

Só aqui você tem mais detalhes, com análises completas e  exclusivas.  
 nan",
Atualizado ,2023-04-18 07:05:33,UBS,1,massacote84,5,/u/massacote84/,Viés de baixa,UBS Quebra ou nao ?? ,"


                            Comment:                        

                            se voces olharem no h4 tem uma quebra de estutura, isso diminui o stopa mas aumenta o risco como todos sabemos vai de cada um

                        

 

                        meu amigo que liquidez em cima é essa ???  
olhando toda essa historia de compra só estou pensando nisso. , banco prestes a cair compra outro endividado , resumindo vamos cair juntos kkkkk bora la 
                    
",-1.0
,2023-04-18 06:58:20,IBOV,0,massacote84,5,/u/massacote84/,Viés de baixa,IBOV SHORT,"acreditando que isso é uma grande distribuição, mercado precisa começa a subir para ir la em cima stopar os vendido para depois sim começa a cair  seguimos de olho  nan",-1.0
